Title,R_hst_SIG_STR._attempted,R_hst_SIG_STR._succeeded,R_hst_TOTAL_STR._attempted,R_hst_TOTAL_STR._succeeded,R_hst_TD_attempted,R_hst_TD_succeeded,R_hst_HEAD_attempted,R_hst_HEAD_succeeded,R_hst_BODY_attempted,R_hst_BODY_succeeded,R_hst_LEG_attempted,R_hst_LEG_succeeded,R_hst_DISTANCE_attempted,R_hst_DISTANCE_succeeded,R_hst_CLINCH_attempted,R_hst_CLINCH_succeeded,R_hst_GROUND_attempted,R_hst_GROUND_succeeded,R_hst_KD,R_hst_SIG_STR_pct,R_hst_TD_pct,R_hst_SUB_ATT,R_hst_PASS,R_hst_REV,B_hst_SIG_STR._attempted,B_hst_SIG_STR._succeeded,B_hst_TOTAL_STR._attempted,B_hst_TOTAL_STR._succeeded,B_hst_TD_attempted,B_hst_TD_succeeded,B_hst_HEAD_attempted,B_hst_HEAD_succeeded,B_hst_BODY_attempted,B_hst_BODY_succeeded,B_hst_LEG_attempted,B_hst_LEG_succeeded,B_hst_DISTANCE_attempted,B_hst_DISTANCE_succeeded,B_hst_CLINCH_attempted,B_hst_CLINCH_succeeded,B_hst_GROUND_attempted,B_hst_GROUND_succeeded,B_hst_KD,B_hst_SIG_STR_pct,B_hst_TD_pct,B_hst_SUB_ATT,B_hst_PASS,B_hst_REV,R_Height(cm),R_Reach(cm),B_Height(cm),B_Reach(cm),R_age,B_age,R_experience,B_experience,R_title_experience,B_title_experience,R_KO,B_KO,R_sub,B_sub,R_winning,B_winning,R_title_winning,B_title_winning,red_won,new_weight_class,In_NA,fight_ID
False,57.16666666666666,27.83333333333333,64.66666666666667,34.666666666666664,3.8333333333333335,1.1666666666666667,47.5,21.33333333333333,6.5,4.0,3.1666666666666665,2.5,49.83333333333334,23.0,3.6666666666666665,1.8333333333333333,3.6666666666666665,3.0,0.16666666666666666,0.4916666666666666,0.3366666666666667,0.5,2.1666666666666665,0.0,149.0,65.0,165.0,80.0,2.0,0.0,106.0,31.0,20.0,14.0,23.0,20.0,144.0,62.0,3.0,2.0,2.0,1.0,0.0,0.43,0.0,1.0,0.0,0.0,182.88,187.4694,180.34,184.7897,34.0,30.0,6,1,1,0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,True,Middle,False,1225
False,43.88888888888889,17.666666666666668,67.8888888888889,38.111111111111114,2.4444444444444446,1.6666666666666667,31.555555555555557,10.888888888888891,9.222222222222221,4.5555555555555545,3.111111111111111,2.2222222222222223,37.0,13.444444444444445,1.1111111111111112,0.7777777777777778,5.777777777777778,3.4444444444444446,0.2222222222222222,0.4144444444444444,0.3533333333333333,0.1111111111111111,1.1111111111111112,0.0,156.0,88.0,190.0,121.0,6.0,1.0,98.0,39.0,22.0,21.0,36.0,28.0,114.0,57.0,40.0,30.0,2.0,1.0,0.0,0.56,0.16,0.0,1.0,0.0,185.42,190.1491,185.42,190.1491,32.0,28.0,9,1,1,0,0.0,0.0,0.1111111111111111,0.0,0.6666666666666666,1.0,1.0,0.0,True,Middle,False,1226
False,20.5,14.75,40.0,32.25,0.0,0.0,15.0,9.75,2.5,2.0,3.0,3.0,8.75,5.25,3.25,3.0,8.5,6.5,0.75,0.6875,0.0,0.75,0.75,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,185.42,190.1491,180.34,184.7897,31.0,30.0,4,0,0,0,0.5,0.2052718511710134,0.25,0.1349417132899068,0.75,0.5863407051563648,0.0,0.0,False,Heavy,False,1227
False,70.75,23.5,72.25,24.75,0.75,0.0,51.25,10.75,5.25,3.0,14.25,9.75,69.5,22.25,1.25,1.25,0.0,0.0,0.25,0.34,0.0,0.25,0.0,0.0,48.92857142857143,19.357142857142858,67.78571428571429,35.642857142857146,6.357142857142858,2.142857142857143,39.714285714285715,12.428571428571427,4.571428571428571,3.071428571428572,4.642857142857143,3.8571428571428568,36.142857142857146,12.071428571428573,6.642857142857142,4.5,6.142857142857142,2.7857142857142856,0.07142857142857142,0.435,0.33357142857142863,0.5714285714285714,0.5714285714285714,0.07142857142857142,170.18,174.0709,165.1,168.7115,38.0,36.0,4,14,0,1,0.25,0.0,0.0,0.21428571428571427,0.5,0.42857142857142855,0.0,0.0,True,Light,False,1228
False,26.5,12.5,90.5,55.0,6.5,1.0,24.5,10.5,2.0,2.0,0.0,0.0,12.0,4.5,4.5,2.0,10.0,6.0,0.0,0.48,0.15000000000000002,0.5,1.5,0.0,159.0,76.0,202.0,116.0,1.0,0.0,126.0,49.0,24.0,18.0,9.0,9.0,101.0,38.0,55.0,36.0,3.0,2.0,0.0,0.47,0.0,0.0,0.0,0.0,187.96,192.8288,195.58,200.8679,23.0,36.0,2,1,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,True,Heavy,False,1229
False,70.6,27.8,73.2,30.2,2.4,0.6,46.2,13.6,13.2,6.0,11.2,8.2,68.0,25.8,1.4,0.8,1.2,1.2,0.0,0.5599999999999999,0.3,0.8,0.0,0.0,73.83333333333333,41.0,91.33333333333331,56.0,5.333333333333333,3.5,55.0,26.66666666666667,13.0,9.5,5.833333333333332,4.833333333333333,51.83333333333334,22.66666666666667,6.666666666666668,5.5,15.333333333333336,12.833333333333336,0.0,0.6066666666666666,0.6733333333333333,0.5,5.166666666666667,0.0,167.64,171.3912,170.18,174.0709,30.0,25.0,5,6,0,0,0.2,0.16666666666666666,0.2,0.0,0.4,0.6666666666666666,0.0,0.0,True,Light,False,1230
False,71.4,38.4,103.4,67.2,8.8,1.6,45.6,16.4,9.0,7.2,16.8,14.8,51.0,22.6,16.4,13.4,4.0,2.4,0.0,0.54,0.23,0.0,0.2,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,185.42,190.1491,182.88,187.4694,37.0,26.0,5,0,0,0,0.0,0.2052718511710134,0.0,0.1349417132899068,0.6,0.5863407051563648,0.0,0.0,False,Heavy,False,1231
False,79.1,39.6,106.5,63.0,1.4,0.8,64.9,28.4,6.2,4.2,8.0,7.0,59.6,26.3,6.4,3.8,13.1,9.5,0.2,0.505,0.325,0.3,2.1,0.1,55.2,29.2,65.8,38.8,1.7,0.7,36.9,15.0,9.3,6.0,9.0,8.2,43.7,20.7,3.8,3.1,7.7,5.4,0.3,0.542,0.324,0.2,0.1,0.4,187.96,192.8288,182.88,187.4694,31.0,32.0,10,10,0,1,0.3,0.4,0.1,0.0,0.7,0.5,0.0,0.0,True,Middle,False,1232
False,102.95238095238096,42.333333333333336,115.33333333333331,53.38095238095239,1.8571428571428568,0.7142857142857143,76.38095238095238,23.095238095238088,17.428571428571427,11.714285714285715,9.142857142857142,7.523809523809524,89.23809523809523,33.09523809523809,11.285714285714285,7.952380952380952,2.4285714285714284,1.2857142857142858,0.2857142857142857,0.4214285714285713,0.3809523809523809,0.0,0.14285714285714285,0.047619047619047616,60.5,25.0,79.75,43.25,0.25,0.25,48.75,17.75,4.75,2.25,7.0,5.0,50.0,16.5,1.0,0.75,9.5,7.75,0.25,0.4325,0.25,0.75,1.75,0.0,172.72,176.7506,177.8,182.11,32.0,27.0,21,4,1,0,0.2380952380952381,0.5,0.0,0.0,0.5238095238095238,0.75,1.0,0.0,False,Middle,False,1233
False,81.0,31.0,122.33333333333331,67.33333333333333,2.0,1.3333333333333333,69.0,22.66666666666667,7.333333333333332,4.333333333333333,4.666666666666667,4.0,56.66666666666666,15.333333333333336,17.333333333333332,11.333333333333336,7.0,4.333333333333333,0.0,0.39,0.4166666666666667,0.0,0.6666666666666666,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,190.5,195.5085,200.66,206.2273,32.0,28.0,3,0,0,0,0.3333333333333333,0.2052718511710134,0.0,0.1349417132899068,0.6666666666666666,0.5863407051563648,0.0,0.0,False,Heavy,False,1234
False,78.66666666666667,26.0,90.66666666666669,36.0,0.3333333333333333,0.0,58.33333333333334,11.0,10.0,5.333333333333333,10.333333333333334,9.666666666666666,73.66666666666667,23.66666666666667,4.666666666666667,2.0,0.3333333333333333,0.3333333333333333,0.0,0.28,0.0,0.0,0.0,0.0,81.33333333333333,42.66666666666666,83.0,44.33333333333334,0.6666666666666666,0.0,64.33333333333333,29.33333333333333,10.0,6.666666666666668,7.0,6.666666666666668,70.66666666666667,37.333333333333336,5.666666666666668,2.0,5.0,3.333333333333333,1.3333333333333333,0.52,0.0,0.0,0.3333333333333333,0.0,175.26,179.4303,170.18,174.0709,30.0,25.0,3,3,1,0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,True,Light,False,1235
False,27.2,15.2,75.0,60.2,2.2,1.2,18.6,9.0,6.0,3.8,2.6,2.4,18.4,8.4,6.2,4.6,2.6,2.2,0.2,0.552,0.22000000000000006,0.6,2.0,0.4,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,195.58,200.8679,182.88,187.4694,35.0,27.0,5,0,0,0,0.2,0.2052718511710134,0.4,0.1349417132899068,0.8,0.5863407051563648,0.0,0.0,False,Middle,False,1236
False,115.42857142857143,50.14285714285714,137.57142857142858,69.71428571428571,3.571428571428572,1.5714285714285714,94.42857142857143,35.42857142857143,16.285714285714285,10.714285714285714,4.714285714285714,4.0,91.85714285714286,35.285714285714285,8.714285714285714,6.142857142857142,14.857142857142858,8.714285714285714,0.5714285714285714,0.4757142857142857,0.3971428571428572,0.0,1.4285714285714286,0.0,112.83333333333331,47.83333333333334,134.5,66.66666666666667,7.666666666666668,2.833333333333333,87.66666666666669,28.83333333333333,18.33333333333333,14.5,6.833333333333332,4.5,78.5,24.16666666666667,13.666666666666664,8.666666666666666,20.666666666666668,15.0,0.3333333333333333,0.4366666666666667,0.355,0.3333333333333333,1.8333333333333333,0.16666666666666666,165.1,168.7115,162.56,166.0318,26.0,31.0,7,6,1,1,0.2857142857142857,0.16666666666666666,0.0,0.0,0.8571428571428571,0.6666666666666666,0.0,0.0,True,Light,False,1237
False,104.25,41.375,126.875,61.125,5.25,2.0,88.5,29.25,15.0,11.375,0.75,0.75,79.0,23.25,9.25,6.875,16.0,11.25,0.0,0.3925,0.3675,0.875,1.75,0.125,34.0,18.0,39.0,22.5,1.5,0.0,28.5,13.0,3.5,3.0,2.0,2.0,23.0,10.5,8.5,5.0,2.5,2.5,0.5,0.545,0.0,0.0,0.0,0.0,175.26,179.4303,172.72,176.7506,24.0,28.0,8,2,0,0,0.125,1.0,0.125,0.0,0.75,1.0,0.0,0.0,True,Middle,False,1238
False,10.0,6.0,43.0,32.0,5.0,0.0,3.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,4.0,1.0,7.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,1.0,160.02,163.3521,160.02,163.3521,32.0,25.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Heavy,False,1239
False,230.0,113.0,231.0,114.0,0.0,0.0,228.0,111.0,2.0,2.0,0.0,0.0,226.0,110.0,4.0,3.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,193.04,198.1882,193.04,198.1882,28.0,33.0,1,0,0,0,0.0,0.2052718511710134,0.0,0.1349417132899068,1.0,0.5863407051563648,0.0,0.0,True,Heavy,False,1240
False,84.83333333333333,26.0,95.66666666666669,35.166666666666664,2.5,1.1666666666666667,71.83333333333333,17.166666666666668,8.0,4.833333333333333,5.0,4.0,70.83333333333333,18.33333333333333,8.5,4.666666666666667,5.5,3.0,0.3333333333333333,0.3433333333333333,0.3650000000000001,0.5,1.3333333333333333,0.16666666666666666,51.0,24.0,56.4,28.4,3.6,1.0,34.8,11.8,8.8,6.4,7.4,5.8,43.0,18.2,4.6,3.2,3.4,2.6,0.4,0.542,0.38,0.0,1.4,0.2,182.88,187.4694,190.5,195.5085,32.0,32.0,6,5,0,0,0.16666666666666666,0.2,0.16666666666666666,0.0,0.6666666666666666,0.4,0.0,0.0,True,Middle,False,1241
False,113.0,42.5,116.5,45.5,0.25,0.25,85.75,24.5,16.25,9.5,11.0,8.5,102.5,37.25,9.5,5.25,1.0,0.0,0.0,0.365,0.25,0.5,0.0,0.0,20.5,5.5,52.0,29.0,3.5,1.5,16.5,3.0,4.0,2.5,0.0,0.0,17.5,3.0,3.0,2.5,0.0,0.0,0.0,0.15,0.45,0.0,1.5,0.0,167.64,171.3912,160.02,163.3521,39.0,27.0,4,2,0,0,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,True,Light,False,1242
False,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,170.18,174.0709,165.1,168.7115,25.0,27.0,0,0,0,0,0.22212588108943496,0.2052718511710134,0.1411711294584007,0.1349417132899068,0.6235744745122002,0.5863407051563648,0.0,0.0,True,Light,False,1243
False,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,180.34,184.7897,177.8,182.11,36.0,31.0,0,0,0,0,0.22212588108943496,0.2052718511710134,0.1411711294584007,0.1349417132899068,0.6235744745122002,0.5863407051563648,0.0,0.0,False,Middle,False,1244
True,92.5,41.5,112.0,57.5,8.5,2.5,71.5,26.5,15.0,9.5,6.0,5.5,75.5,29.75,15.25,10.25,1.75,1.5,0.0,0.4625,0.25,0.0,0.5,0.0,101.0,49.0,113.22222222222223,60.66666666666666,0.8888888888888888,0.5555555555555556,78.8888888888889,34.0,12.666666666666664,7.666666666666668,9.444444444444443,7.333333333333332,87.66666666666669,39.444444444444436,5.777777777777778,4.666666666666667,7.5555555555555545,4.888888888888889,1.0,0.4966666666666666,0.2,0.0,0.8888888888888888,0.1111111111111111,175.26,179.4303,175.26,179.4303,33.0,28.0,4,9,1,2,0.25,0.6666666666666666,0.0,0.0,0.75,0.8888888888888888,1.0,1.0,False,Middle,False,1245
True,48.75,23.125,61.625,35.75,0.625,0.375,33.625,11.375,11.375,8.625,3.75,3.125,33.625,11.0,9.875,8.25,5.25,3.875,0.75,0.5725,0.125,0.0,0.0,0.0,99.77777777777777,48.111111111111114,109.11111111111113,56.33333333333334,1.0,0.5555555555555556,78.1111111111111,31.66666666666667,15.777777777777779,11.0,5.888888888888888,5.4444444444444455,88.0,39.444444444444436,6.888888888888888,5.111111111111111,4.888888888888889,3.555555555555556,0.8888888888888888,0.508888888888889,0.20333333333333334,0.0,0.5555555555555556,0.1111111111111111,175.26,179.4303,182.88,187.4694,35.0,34.0,8,9,1,0,0.625,0.5555555555555556,0.0,0.0,0.75,0.8888888888888888,1.0,0.0,False,Middle,False,1246
True,228.83333333333331,109.83333333333331,244.5,123.33333333333331,0.3333333333333333,0.16666666666666666,171.83333333333337,64.0,31.66666666666667,24.66666666666667,25.33333333333333,21.166666666666668,198.0,88.5,27.0,18.666666666666668,3.8333333333333335,2.6666666666666665,0.16666666666666666,0.45,0.08333333333333333,0.0,0.0,0.0,224.0,89.66666666666669,272.6666666666667,132.0,0.3333333333333333,0.0,179.33333333333337,57.0,28.33333333333333,21.0,16.333333333333332,11.666666666666664,177.66666666666663,56.0,38.333333333333336,28.0,8.0,5.666666666666668,0.0,0.39333333333333337,0.0,0.0,1.6666666666666667,0.0,167.64,171.3912,160.02,163.3521,29.0,31.0,6,3,4,0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,True,Heavy,False,1247
False,73.9,33.6,94.4,50.9,4.3,2.4,62.8,26.1,6.9,4.1,4.2,3.4,51.0,18.4,5.4,3.6,17.5,11.6,0.3,0.4900000000000001,0.6990000000000001,0.7,2.6,0.0,71.42857142857143,40.0,84.42857142857143,52.14285714285714,3.571428571428572,1.5714285714285714,46.85714285714285,22.142857142857146,11.714285714285715,8.285714285714286,12.857142857142858,9.571428571428571,51.85714285714285,26.714285714285715,5.571428571428571,3.7142857142857135,14.0,9.571428571428571,0.7142857142857143,0.6185714285714285,0.26142857142857145,0.0,0.8571428571428571,0.0,187.96,192.8288,182.88,187.4694,32.0,40.0,10,7,5,0,0.4,0.7142857142857143,0.2,0.0,0.9,1.0,0.8,0.0,False,Middle,False,1248
False,70.75,31.625,102.25,59.875,4.875,1.125,57.125,22.125,9.875,6.875,3.75,2.625,52.75,18.25,9.0,5.875,9.0,7.5,0.125,0.42375,0.20125,1.375,2.25,0.25,99.57142857142857,50.85714285714285,117.14285714285714,67.28571428571429,3.1428571428571432,1.2857142857142858,76.28571428571429,32.0,15.285714285714285,11.857142857142858,8.0,7.0,68.42857142857143,27.57142857142857,24.57142857142857,18.0,6.571428571428571,5.285714285714286,0.0,0.5285714285714286,0.5371428571428571,0.8571428571428571,0.7142857142857143,0.0,167.64,171.3912,170.18,174.0709,30.0,28.0,8,7,3,0,0.0,0.0,0.125,0.2857142857142857,0.625,0.7142857142857143,0.3333333333333333,0.0,False,Light,False,1249
False,162.4,63.3,196.2,93.55,8.6,3.05,129.25,41.3,20.05,12.3,13.1,9.7,131.1,41.95,8.95,5.85,22.35,15.5,0.15,0.415,0.3165,0.4,2.1,0.1,80.1304347826087,35.13043478260869,98.04347826086956,52.0,3.1739130434782608,1.173913043478261,60.26086956521739,20.91304347826087,9.0,6.565217391304348,10.869565217391305,7.6521739130434785,63.17391304347826,23.782608695652176,5.3478260869565215,4.043478260869565,11.608695652173912,7.304347826086956,0.43478260869565216,0.4656521739130435,0.3073913043478261,0.39130434782608703,0.3478260869565217,0.3043478260869565,167.64,171.3912,172.72,176.7506,35.0,30.0,20,23,8,0,0.2,0.2608695652173913,0.1,0.0,0.7,0.5217391304347826,0.375,0.0,True,Light,False,1250
False,83.0,38.57142857142857,108.57142857142857,61.28571428571429,10.714285714285714,5.285714285714286,73.71428571428571,31.42857142857143,5.7142857142857135,4.0,3.571428571428572,3.1428571428571432,50.28571428571429,14.571428571428573,4.571428571428571,3.1428571428571432,28.142857142857146,20.857142857142858,0.2857142857142857,0.4928571428571429,0.3871428571428572,0.42857142857142855,4.0,0.0,123.6,44.26666666666666,127.06666666666666,47.2,0.8666666666666667,0.4666666666666667,89.26666666666668,24.266666666666666,22.8,11.4,11.533333333333333,8.6,112.2,37.4,7.4,4.733333333333333,4.0,2.1333333333333333,0.6,0.34600000000000003,0.35,0.0,0.0,0.13333333333333333,177.8,182.11,177.8,182.11,28.0,30.0,7,15,0,1,0.2857142857142857,0.26666666666666666,0.14285714285714285,0.0,1.0,0.6,0.0,0.0,True,Middle,False,1251
False,88.6,42.46666666666667,118.6,69.0,6.866666666666666,2.4,63.13333333333333,24.6,11.066666666666665,6.0,14.4,11.866666666666667,67.4,27.6,7.2,5.2,14.0,9.666666666666666,0.3333333333333333,0.4813333333333333,0.29066666666666663,0.4666666666666667,2.533333333333333,0.06666666666666668,54.47368421052632,27.684210526315788,75.6842105263158,46.78947368421053,3.1052631578947367,1.1052631578947372,39.31578947368421,16.315789473684212,9.842105263157897,6.894736842105262,5.315789473684211,4.473684210526316,38.473684210526315,16.368421052631582,11.0,7.473684210526316,5.0,3.842105263157895,0.3157894736842105,0.5068421052631579,0.2073684210526316,0.5789473684210527,0.7894736842105263,0.10526315789473684,182.88,187.4694,182.88,187.4694,34.0,36.0,15,19,0,0,0.06666666666666668,0.2631578947368421,0.06666666666666668,0.0,0.6,0.5263157894736842,0.0,0.0,False,Middle,False,1252
False,39.75,19.0,53.5,31.0,1.25,1.0,28.75,11.0,6.75,4.5,4.25,3.5,28.75,12.25,2.75,2.0,8.25,4.75,0.25,0.4775,0.2,0.75,1.0,0.0,174.0,71.5,224.5,113.0,6.0,2.5,161.5,63.0,5.5,3.5,7.0,5.0,159.5,61.0,5.0,2.5,9.5,8.0,0.0,0.41,0.5,0.0,2.5,0.0,180.34,184.7897,180.34,184.7897,25.0,28.0,4,2,0,0,0.25,0.5,0.5,0.0,0.75,0.5,0.0,0.0,True,Middle,False,1253
False,72.45833333333333,28.29166666666667,88.33333333333331,42.41666666666666,2.6666666666666665,1.125,57.75,17.541666666666668,8.375,5.625,6.333333333333332,5.125,55.79166666666666,18.33333333333333,8.833333333333334,5.166666666666667,7.833333333333332,4.791666666666667,0.125,0.3612500000000001,0.42458333333333337,1.4583333333333333,1.4166666666666667,0.20833333333333331,89.5,37.4,106.15,51.7,0.85,0.55,67.6,20.25,5.75,4.65,16.15,12.5,72.15,28.0,8.2,4.7,9.15,4.7,0.55,0.4675,0.2995,0.3,0.95,0.1,172.72,176.7506,175.26,179.4303,33.0,33.0,24,20,0,1,0.125,0.4,0.25,0.05,0.6666666666666666,0.65,0.0,0.0,True,Heavy,False,1254
False,54.8,30.6,117.4,85.0,3.8,2.2,40.6,18.6,5.6,3.8,8.6,8.2,33.2,15.8,6.0,5.2,15.6,9.6,0.0,0.5700000000000001,0.5920000000000001,0.4,2.2,0.0,139.0,45.0,162.0,67.0,1.0,0.0,114.0,27.0,14.0,8.0,11.0,10.0,133.0,42.0,6.0,3.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,167.64,171.3912,175.26,179.4303,33.0,28.0,5,1,1,0,0.2,0.0,0.0,0.0,0.4,1.0,0.0,0.0,True,Light,False,1255
False,84.7,34.6,107.35,55.0,4.4,1.95,64.3,19.95,9.7,6.2,10.7,8.45,65.35,22.25,7.3,4.85,12.05,7.5,0.25,0.418,0.3365,0.6,1.7,0.05,97.25,38.75,107.66666666666669,48.25,1.0,0.5,77.25,25.16666666666667,10.083333333333334,6.25,9.916666666666666,7.333333333333332,89.91666666666669,33.333333333333336,2.583333333333333,1.5,4.75,3.9166666666666665,0.25,0.405,0.3466666666666667,1.0833333333333333,0.4166666666666667,0.16666666666666666,172.72,176.7506,180.34,184.7897,32.0,33.0,20,12,3,1,0.2,0.25,0.1,0.4166666666666667,0.7,0.9166666666666666,0.6666666666666666,1.0,False,Middle,False,1256
False,99.875,34.875,112.79166666666669,46.125,6.041666666666668,1.1666666666666667,85.20833333333333,25.0,12.291666666666664,8.125,2.375,1.75,77.04166666666667,21.66666666666667,6.958333333333332,4.0,15.875,9.208333333333334,0.25,0.38625,0.2579166666666666,0.75,1.4583333333333333,0.125,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,177.8,182.11,175.26,179.4303,35.0,25.0,24,0,2,0,0.20833333333333331,0.2052718511710134,0.0,0.1349417132899068,0.625,0.5863407051563648,0.5,0.0,True,Middle,False,1257
False,72.2,31.0,84.7,43.1,4.5,1.1,48.0,13.5,7.5,5.9,16.7,11.6,58.9,21.0,6.7,6.0,6.6,4.0,0.2,0.4400000000000001,0.192,0.7,0.5,0.3,47.9375,23.8125,62.0625,36.8125,3.5,1.25,32.875,12.625,10.375,7.375,4.6875,3.8125,33.0,12.8125,8.1875,6.1875,6.75,4.8125,0.125,0.506875,0.364375,1.25,1.375,0.125,172.72,176.7506,177.8,182.11,34.0,27.0,10,16,1,0,0.2,0.0,0.2,0.5,0.7,0.5625,0.0,0.0,True,Light,False,1258
True,71.6067758746737,31.51298917310022,94.17598707590672,51.66738909500337,3.0379979584500565,1.3080333920967255,56.403312751756,20.333070406403056,8.8441978646192,6.158186213955477,6.359265258298465,5.021732552741604,53.84300822666234,19.647165706964312,8.197355210054912,5.540865987673523,9.566412437956567,6.324957478462364,0.25783143999957503,0.4628752984972942,0.33234172842066123,0.5426901308177573,1.4156252813399042,0.153752465010004,70.55588586931603,30.824706213216235,93.1269888094418,50.94745572594137,2.8180124816085743,1.1930096767495029,55.765000996942156,19.914248875944942,8.743984239992063,6.120867645110407,6.046900632381956,4.789589692161012,53.495955577659,19.452799796000438,8.286175608511261,5.588339783167825,8.773754683145835,5.783566634048096,0.24653580809714054,0.4553116379242431,0.31351521567356494,0.5464886708046596,1.2805336816080617,0.16895080363328738,172.72,176.7506,180.34,184.7897,23.0,21.0,0,0,0,0,0.22212588108943496,0.2052718511710134,0.1411711294584007,0.1349417132899068,0.6235744745122002,0.5863407051563648,0.0,0.0,True,Middle,False,1259
